,x_0,y_0,delta_0,v_0,phi_0,phi_dot_0,beta_0,theta_0,stvel_0,acc_0,comp_0,oob_0
183,-6.884225,-35.57517,-0.13927686,9.999934,1.374522,-3.1999948,0.1590049,19.357565,-0.2971091,0.0067633,0.044757556,0.0
184,-6.880499,-35.47524,-0.14224795,10.000002,1.342522,-3.199983,0.1789938,19.457565,-0.28794107,-0.00026080434,0.04436733,0.0
185,-6.8755727,-35.375362,-0.14512736,9.999999,1.3105222,-3.1999846,0.19786438,19.557566,-0.2299772,-0.002961301,0.044892795,0.0
186,-6.8693357,-35.275555,-0.14742713,9.9999695,1.2785224,-3.1999848,0.21567738,19.657564,-0.28278708,0.0036875566,0.045643978,0.0
187,-6.8616834,-35.17585,-0.15025501,10.000007,1.2465225,-3.1978495,0.23250255,19.757565,0.026568241,-0.031782478,0.044453915,0.0
188,-6.8525195,-35.07627,-0.14998932,9.999688,1.214544,-3.1999812,0.24835703,19.857565,-0.3916669,-0.046143625,0.044886075,0.0
189,-6.841751,-34.976852,-0.15390599,9.999228,1.1825442,-3.1947517,0.26341143,19.957561,0.25541672,-0.08999671,0.06346592,0.0
190,-6.8293004,-34.87764,-0.15135182,9.998327,1.1505966,-3.1999826,0.2775284,20.057554,-0.50131315,-0.13130556,0.045425918,0.0
191,-6.815084,-34.77867,-0.15636495,9.997014,1.1185968,-3.194406,0.2910239,20.157537,0.16734537,-0.13746424,0.045500513,0.0
192,-6.799041,-34.679996,-0.1546915,9.99564,1.0866528,-3.1999917,0.30363008,20.257507,-0.51007867,-0.16069281,0.046803266,0.0
193,-6.781095,-34.581665,-0.15979229,9.994033,1.0546528,-3.1966035,0.3156737,20.357464,0.04889558,-0.12448248,0.04529596,0.0
194,-6.761194,-34.483727,-0.15930334,9.992787,1.0226868,-3.1999888,0.326922,20.457403,-0.47941658,-0.14376216,0.045205437,0.0
195,-6.739271,-34.386234,-0.1640975,9.99135,0.99068695,-3.1986916,0.33762655,20.557331,-0.030263994,-0.08305269,0.0434219,0.0
196,-6.7152805,-34.28924,-0.16440013,9.99052,0.9587,-3.1999922,0.3476342,20.647245,-0.4687953,-0.09794559,0.04577272,0.0
197,-6.689166,-34.19281,-0.1690881,9.98954,0.9267001,-3.199374,0.35712263,20.74715,-0.04698654,-0.030453732,0.04470709,0.0
198,-6.6608906,-34.097,-0.16955796,9.989236,0.89470637,-3.1999836,0.36598814,20.847046,-0.48428336,-0.041500617,0.05244821,0.0
199,-6.6304083,-34.001873,-0.17440079,9.988821,0.86270654,-3.1992464,0.37438393,20.946938,0.008148251,0.027246714,0.045671828,0.0
200,-6.59769,-33.907497,-0.17431931,9.989093,0.83071405,-3.1999898,0.3822104,21.046827,-0.5206071,0.015937053,0.045933586,0.0
201,-6.5627003,-33.813934,-0.17952538,9.989252,0.79871416,-3.1981058,0.38963798,21.146717,0.10554403,0.07756596,0.045471057,0.0
202,-6.525421,-33.721256,-0.17846994,9.990028,0.7667331,-3.1999915,0.3965281,21.24661,-0.27041814,0.05278102,0.045196064,0.0
203,-6.485826,-33.62954,-0.18117411,9.990556,0.7347332,-3.1985264,0.40310526,21.35651,0.16048247,0.06862073,0.045033365,0.0
204,-6.44391,-33.538853,-0.17956929,9.991242,0.70274794,-3.1999912,0.40925753,21.476416,0.5274897,0.024283407,0.045195706,0.0
205,-6.399662,-33.449272,-0.1742944,9.991485,0.670748,-3.199968,0.41514498,21.606329,-0.15135041,-0.101169966,0.044461228,0.0
206,-6.35309,-33.360874,-0.17580791,9.990473,0.63874835,-3.199984,0.42085883,21.746243,1.3447133,-0.022031939,0.04473257,0.0
207,-6.304215,-33.273743,-0.16236077,9.9902525,0.6067485,-3.1895247,0.426233,21.866148,-0.6156227,-0.43114623,0.049281403,0.0
208,-6.253039,-33.187943,-0.168517,9.985942,0.57485324,-3.1999552,0.43156978,21.97605,1.9265225,0.21480872,0.04409742,0.0
209,-6.199625,-33.10357,-0.14925177,9.98809,0.5428537,-3.122618,0.43655232,22.10591,-0.9756853,-0.9432336,0.043379538,0.0
210,-6.14394,-33.02065,-0.15900862,9.978657,0.5116275,-3.1765652,0.44103333,22.24579,2.3967361,0.43763876,0.043638982,0.0
211,-6.086112,-32.939327,-0.13504127,9.983033,0.4798619,-3.0299816,0.4455004,22.385578,-1.4226214,-1.4601247,0.045546085,0.0
212,-6.0260596,-32.85958,-0.14926748,9.968432,0.44956204,-3.1287417,0.44897583,22.525408,2.78218,0.6940392,0.044826854,0.0
213,-5.9639807,-32.781586,-0.12144568,9.975372,0.41827464,-2.9097102,0.45275593,22.675093,-1.9797969,-1.939286,0.045197595,0.0
214,-5.8997355,-32.705276,-0.14124364,9.95598,0.38917753,-3.0529065,0.4550249,22.844845,3.1523538,0.9860132,0.045047265,0.0
215,-5.8335953,-32.63086,-0.1097201,9.96584,0.35864848,-2.7648647,0.45788503,23.004406,-2.5763423,-2.3287027,0.046138976,0.0
216,-5.7653537,-32.55823,-0.13548353,9.942553,0.33099982,-2.9470143,0.45875925,23.184063,3.1999261,1.2863188,0.044094823,0.0
217,-5.695357,-32.48762,-0.103484266,9.955416,0.30152968,-2.600472,0.46046245,23.353489,-2.77583,-2.6764238,0.046173684,0.0
218,-5.623333,-32.41889,-0.13124256,9.928652,0.27552497,-2.8355463,0.4597238,23.513044,3.1998382,1.592295,0.04470747,0.0
219,-5.549696,-32.352295,-0.099244185,9.944575,0.2471695,-2.4372993,0.46032187,23.67233,-2.8393486,-2.9291124,0.050919898,0.0
220,-5.4741178,-32.287663,-0.12763767,9.915284,0.2227965,-2.7157617,0.45805976,23.811775,3.1999388,1.8867046,0.053029817,0.0
221,-5.3970723,-32.225246,-0.09563828,9.934151,0.1956389,-2.2736757,0.4575969,23.950928,-2.9000754,-3.1711266,0.04407214,0.0
222,-5.3181834,-32.16487,-0.124639034,9.902439,0.17290214,-2.5945408,0.45392257,24.08027,3.1999419,2.1676114,0.043461304,0.0
223,-5.237984,-32.10679,-0.09263962,9.924115,0.14695673,-2.116347,0.45250502,24.229294,-2.9812102,-3.3172197,0.044716034,0.0
224,-5.1560464,-32.050797,-0.12245172,9.890944,0.12579325,-2.4640548,0.44758144,24.348536,3.19991,2.4189515,0.055739965,0.0
225,-5.072955,-31.997139,-0.09045262,9.9151325,0.1011527,-1.9617379,0.44522378,24.467445,-3.075811,-3.3399255,0.044383246,0.0
226,-4.988239,-31.945621,-0.12121073,9.881734,0.081535324,-2.3180797,0.43916386,24.556597,3.1999292,2.6234922,0.043323375,0.0
227,-4.902518,-31.896461,-0.08921144,9.9079685,0.05835453,-1.8075168,0.43581393,24.645414,-3.1742713,-3.320215,0.045353454,0.0
228,-4.815292,-31.849468,-0.120954156,9.874766,0.040279362,-2.1682527,0.42870787,24.734493,3.1999283,2.7795117,0.045419358,0.0
229,-4.727206,-31.804834,-0.08895487,9.902561,0.018596834,-1.6641854,0.4244253,24.82324,-3.1963854,-3.3540363,0.045553923,0.0
230,-4.6377406,-31.762386,-0.12091872,9.869021,0.001954981,-2.03867,0.41646478,24.912268,3.1999648,2.9076087,0.04394482,0.0
231,-4.547564,-31.722286,-0.08891907,9.898097,6.264754,-1.5471716,0.41154575,25.000957,-3.1805243,-3.368393,0.045530748,0.0
232,-4.4561334,-31.68437,-0.12072432,9.864413,6.249282,-1.9294174,0.40306887,25.099937,3.199967,3.0077646,0.045745976,0.0
233,-4.364135,-31.648775,-0.08872465,9.894491,6.2299876,-1.4544472,0.39778394,25.188581,-3.0984044,-2.5410907,0.046709597,0.0
234,-4.2710066,-31.61535,-0.119708695,9.869081,6.215443,-1.7239506,0.38906386,25.287527,3.199958,2.9321826,0.04538389,0.0
235,-4.1773667,-31.584183,-0.087709114,9.898402,6.1982036,-1.3011882,0.38254535,25.376217,-3.002943,-1.704091,0.04535447,0.0
236,-4.0827327,-31.55516,-0.117738545,9.881361,6.1851916,-1.4680876,0.37310362,25.475203,3.1999793,2.7150025,0.044790138,0.0
237,-3.987635,-31.528318,-0.08573875,9.908511,6.170511,-1.1220044,0.36499676,25.564016,-2.9245567,-1.0795724,0.04397278,0.0
238,-3.8916874,-31.503582,-0.11498432,9.897716,6.159291,-1.2222488,0.35475007,25.663101,3.1999807,2.4249341,0.04439305,0.0
239,-3.795336,-31.480934,-0.08298451,9.921965,6.1470685,-0.95949274,0.34529904,25.762077,-2.7671275,-0.65837824,0.04390096,0.0
240,-3.6982791,-31.460331,-0.110655785,9.9153805,6.1374736,-1.0213814,0.33456287,25.861298,3.1999605,2.1073103,0.043877967,0.0
241,-3.6008883,-31.441715,-0.07865618,9.936454,6.1272597,-0.8339282,0.3243365,25.960451,-2.6590185,-0.43568873,0.044687726,0.0
242,-3.5029294,-31.42506,-0.105246365,9.932097,6.1189203,-0.87688416,0.31359032,26.049816,3.1999679,1.7729728,0.044417392,0.0
243,-3.4047139,-31.410284,-0.07324669,9.949827,6.110152,-0.75318533,0.3032003,26.149137,-2.523942,-0.27109218,0.04465959,0.0
244,-3.3060572,-31.39737,-0.09848611,9.947116,6.1026196,-0.7780771,0.2929228,26.248634,3.1999629,1.5174365,0.0450091,0.0
245,-3.2072134,-31.386217,-0.06648648,9.96229,6.094839,-0.69511765,0.28282896,26.348106,-2.3728435,-0.1416485,0.04455855,0.0
246,-3.1080348,-31.37682,-0.090214916,9.960874,6.087888,-0.70059615,0.27323523,26.44773,3.1999784,1.2280012,0.0447374,0.0
247,-3.0087283,-31.369062,-0.05821513,9.973154,6.0808816,-0.64998925,0.263626,26.547338,-2.297977,-0.078449674,0.045148116,0.0
248,-2.9091842,-31.362951,-0.0811949,9.972369,6.074382,-0.6371513,0.25481617,26.64707,3.1999767,0.94581,0.054347746,0.0
249,-2.8095663,-31.358364,-0.049195133,9.981828,6.0680103,-0.6090129,0.24577677,26.746794,-2.2386842,-0.03829682,0.044668615,0.0
250,-2.7097945,-31.35531,-0.071581975,9.981444,6.06192,-0.57717764,0.2377342,26.846611,3.1999803,0.6992961,0.04520591,0.0
251,-2.6099937,-31.353666,-0.039582174,9.988438,6.0561485,-0.5612623,0.22924016,26.946426,-2.1120186,-0.0019503203,0.04514175,0.0
252,-2.5101097,-31.353447,-0.06070236,9.988418,6.0505357,-0.5094922,0.22183882,27.04631,3.1999664,0.48285693,0.045358464,0.0
253,-2.410231,-31.354527,-0.028702697,9.993246,6.045441,-0.4962556,0.21378091,27.146194,-2.1625538,0.00087491225,0.0449504,0.0
254,-2.3103275,-31.35692,-0.050328236,9.993256,6.040478,-0.42480564,0.2068217,27.246126,3.1999807,0.31607527,0.04466159,0.0
255,-2.2104592,-31.360506,-0.018328428,9.996416,6.0362306,-0.41079888,0.19897151,27.34606,-2.244918,-0.012640226,0.044012394,0.0
256,-2.1106102,-31.365301,-0.04077761,9.996289,6.032122,-0.32435957,0.1922022,27.446024,3.1999762,0.1943485,0.04375594,0.0
257,-2.0108204,-31.371181,-0.008777847,9.998233,6.0288787,-0.30866867,0.18436058,27.545986,-2.285889,-0.013727336,0.05591872,0.0
258,-1.9110825,-31.378168,-0.031636734,9.9980955,6.025792,-0.21073668,0.17758203,27.64597,3.1999736,0.11359606,0.046951886,0.0
259,-1.8114198,-31.38614,0.00036300079,9.999231,6.0236845,-0.19220746,0.16960679,27.745949,-2.4042556,-0.018766148,0.051620774,0.0
260,-1.7118312,-31.395117,-0.023679556,9.999044,6.021763,-0.0859722,0.16267274,27.845942,3.199986,0.0648909,0.043956075,0.0
261,-1.6123279,-31.404974,0.008320304,9.999693,6.020903,-0.06705451,0.15443768,27.945932,-2.5014431,-0.021955216,0.04327309,0.0
262,-1.5129119,-31.415737,-0.016694129,9.999474,6.020232,0.042683497,0.14725292,28.045929,3.1999712,0.038087983,0.044581782,0.0
263,-1.4135858,-31.427282,0.015305583,9.999854,6.020659,0.059848353,0.1387209,28.145924,-2.5629191,-0.018442132,0.04544477,0.0
264,-1.3143526,-31.43963,-0.010323609,9.99967,6.021258,0.16984893,0.13127153,28.245922,3.1999624,0.024388526,0.04957637,0.0
265,-1.2152082,-31.452658,0.021676015,9.999914,6.0229564,0.18407285,0.1224709,28.345919,-2.6338441,-0.017704757,0.046363696,0.0
266,-1.1161565,-31.46639,-0.0046624276,9.999737,6.024797,0.29228303,0.114795886,28.435919,3.1999683,0.020087065,0.044612527,0.0
267,-1.0171882,-31.4807,0.027337257,9.999938,6.0277195,0.30211127,0.105781406,28.535915,-2.7109263,-0.0060194153,0.043825395,0.0
268,-0.918307,-31.495613,0.00022799284,9.999877,6.0307407,0.40707287,0.09794684,28.635916,3.1999693,0.008843644,0.044386506,0.0
269,-0.8194993,-31.511002,0.032227684,9.999966,6.0348115,0.41058004,0.088794574,28.735914,-2.8687067,-0.008019049,0.044015493,0.0
270,-0.72077024,-31.526892,0.0035406183,9.999886,6.0389175,0.5103233,0.08089215,28.835913,3.1999764,0.007598423,0.044847064,0.0
271,-0.622103,-31.543156,0.035540383,9.999962,6.0440207,0.5040853,0.071687624,28.935913,-2.963677,-0.009464135,0.043238956,0.0
272,-0.5235025,-31.559826,0.005903614,9.999867,6.0490613,0.59526813,0.06383249,29.035912,3.1999807,0.008585397,0.044833444,0.0
273,-0.42495027,-31.576773,0.03790342,9.999953,6.055014,0.5783996,0.054733925,29.13591,-3.0607677,-0.008248874,0.043579727,0.0
274,-0.326451,-31.594028,0.007295745,9.99987,6.060798,0.6603035,0.047084764,29.22591,3.199984,0.0072721117,0.044968724,0.0
275,-0.22798489,-31.61147,0.039295584,9.999943,6.067401,0.6320941,0.038249254,29.325909,-3.178258,-0.00417113,0.044946607,0.0
276,-0.12955725,-31.62913,0.007513005,9.999902,6.073722,0.70420796,0.030961955,29.425909,3.1999454,-0.00011141569,0.045682527,0.0
277,-0.031147132,-31.646885,0.03951246,9.9999,6.0807643,0.66360044,0.022537157,29.525908,-3.1947794,-0.0036715441,0.04473624,0.0
278,0.06723833,-31.664776,0.0075646657,9.999864,6.0874,0.72504324,0.01576236,29.625906,3.1999717,0.0007359185,0.044418495,0.0
279,0.16562095,-31.68268,0.039564382,9.999871,6.0946507,0.6746866,0.0079252375,29.725904,-2.8914917,-0.0020773248,0.0438098,0.0
280,0.2639931,-31.700644,0.010649466,9.99985,6.1013975,0.7277867,0.0018042744,29.825903,3.199969,-0.0019708304,0.044946764,0.0
281,0.3623763,-31.718544,0.042649157,9.99983,6.1086755,0.67998064,-0.0052537937,29.915903,-2.515074,0.0066415016,0.045150623,0.0
282,0.46076325,-31.736423,0.017498417,9.999897,6.115475,0.735667,-0.010661831,30.0159,3.1999495,-0.013979658,0.06084273,0.0
283,0.5591756,-31.754168,0.04949791,9.999757,6.122832,0.7026119,-0.016974974,30.1159,-2.4057438,0.009829006,0.045134883,0.0
284,0.65760505,-31.771807,0.025440471,9.999855,6.129858,0.7715874,-0.02182352,30.215897,3.199965,-0.021920621,0.045627806,0.0
285,0.75607365,-31.789232,0.05744012,9.999636,6.1375737,0.7542894,-0.027710753,30.315895,-2.198677,0.026160862,0.046294108,0.0
286,0.8545718,-31.806477,0.03545335,9.999898,6.145117,0.83696675,-0.03231271,30.415892,3.1999695,-0.05016889,0.046942458,0.0
287,0.9531228,-31.823433,0.06745304,9.999396,6.1534863,0.83939415,-0.038049564,30.51589,-1.7337114,0.03309193,0.044482406,0.0
288,1.0517132,-31.840128,0.050115928,9.999727,6.1618805,0.9388069,-0.04270545,30.605885,3.199887,-0.093456015,0.044447154,0.0
289,1.1503686,-31.856455,0.0821148,9.998793,6.1712685,0.9722761,-0.04854117,30.705883,-2.8584793,0.066665016,0.04472676,0.0
290,1.2490721,-31.87243,0.053530008,9.999459,6.180991,1.096864,-0.05360177,30.80587,3.19985,-0.07253144,0.044571668,0.0
291,1.3478556,-31.887945,0.08552851,9.9987335,6.19196,1.117684,-0.06035375,30.905865,-3.1998255,0.060566187,0.04334418,0.0
292,1.4466964,-31.903044,0.053530253,9.999339,6.2031364,1.2306596,-0.066156045,31.005852,3.1998975,-0.14986525,0.044434752,0.0
293,1.545623,-31.917612,0.08552922,9.997841,6.215443,1.2326207,-0.07358279,31.105844,-2.1538346,0.09273153,0.04365583,0.0
294,1.6446046,-31.931694,0.06399088,9.998768,6.2277694,1.3245605,-0.07983671,31.205824,3.1889305,-0.11024692,0.04424157,0.0
295,1.7436792,-31.945177,0.09588019,9.997665,6.241015,1.3417757,-0.08721775,31.30581,-2.18245,0.09116034,0.064323254,0.0
296,1.84282,-31.958076,0.07405569,9.998577,6.2544327,1.4469589,-0.09358379,31.405788,3.0375748,-0.071401626,0.044949688,0.0
297,1.9420586,-31.970278,0.104431435,9.997863,6.2689023,1.4744791,-0.10120951,31.505774,-2.4706419,0.086008616,0.044004988,0.0
298,2.041371,-31.981798,0.07972501,9.998723,0.00046186807,1.5845466,-0.107948266,31.605753,2.970691,0.017432148,0.044693988,0.0
299,2.1407814,-31.992525,0.10943192,9.998898,0.016307333,1.6036073,-0.11604925,31.70574,-2.8415833,0.048587255,0.043788515,0.0
300,2.2402735,-32.002483,0.08101609,9.999384,0.032343406,1.7090691,-0.12316969,31.795729,2.6428604,0.01492344,0.04352289,0.0
301,2.339855,-32.01155,0.107444696,9.999533,0.049434096,1.7105973,-0.13168138,31.895723,-3.0126545,0.025852047,0.044817723,0.0
302,2.4395125,-32.019768,0.07731815,9.999791,0.06654007,1.7909406,-0.13909857,31.995718,2.190361,0.0038184053,0.04385205,0.0
303,2.5392473,-32.027016,0.09922176,9.999829,0.08444948,1.7640843,-0.14768589,32.095715,-3.1998448,0.010357784,0.045679525,0.0
304,2.6390455,-32.033337,0.06722331,9.999933,0.10209032,1.8051509,-0.15500616,32.195713,1.8967878,0.00086465565,0.04319722,0.0
305,2.738905,-32.038624,0.08619119,9.999942,0.12014183,1.73688,-0.16315894,32.295715,-3.1999505,0.0055164173,0.045590598,0.0
306,2.8388119,-32.042923,0.054191682,9.999997,0.13751063,1.732239,-0.1697296,32.395714,1.4899333,0.004323289,0.043808594,0.0
307,2.93876,-32.046146,0.069091015,10.00004,0.15483302,1.6233122,-0.1767177,32.495712,-3.1999655,0.004304144,0.045324855,0.0
308,3.0387363,-32.048332,0.03709136,10.000083,0.17106614,1.5705713,-0.18188314,32.595715,1.0905894,0.004249203,0.043106478,0.0
309,3.1387315,-32.049416,0.047997255,10.000126,0.18677185,1.4196248,-0.18706135,32.695713,-3.1999686,0.006754715,0.04508148,0.0
310,3.2387326,-32.049446,0.01599757,10.000193,0.2009681,1.3176814,-0.19019438,32.795715,-0.34323055,0.00539517,0.045161013,0.0
311,3.3387287,-32.048367,0.012565265,10.000247,0.21414492,1.1242158,-0.19295739,32.895718,-3.1999683,0.0082293525,0.045363735,0.0
312,3.4387088,-32.04625,-0.019434419,10.000329,0.22538708,0.94023365,-0.19374003,32.99572,-1.2645663,0.007150568,0.045641046,0.0
313,3.538662,-32.043083,-0.03208008,10.000401,0.23478942,0.67518955,-0.19346006,33.095722,-2.8180714,0.007134887,0.04700343,0.0
314,3.6385806,-32.03895,-0.060260795,10.000472,0.24154131,0.40019032,-0.19087966,33.19573,-2.131541,0.0069243265,0.04580439,0.0
315,3.738457,-32.03389,-0.081576206,10.000542,0.24554321,0.06819665,-0.18641143,33.29573,-1.8794944,0.0074374457,0.048273686,0.0
316,3.8382876,-32.027977,-0.10037115,10.000616,0.24622518,-0.29162434,-0.17941447,33.395737,-1.2358999,0.006658949,0.046474867,0.0
317,3.9380708,-32.0213,-0.112730145,10.000683,0.24330893,-0.66679287,-0.16968088,33.495743,-0.9296835,0.00475741,0.04599744,0.0
318,4.0378065,-32.013947,-0.12202699,10.00073,0.236641,-1.0337342,-0.15703896,33.59575,-0.44686723,0.0061259298,0.05056759,0.0
319,4.137497,-32.005993,-0.12649566,10.000792,0.22630367,-1.3823314,-0.14164467,33.69576,0.12110636,0.004997339,0.049845025,0.0
320,4.237147,-31.997536,-0.1252846,10.000841,0.21248035,-1.6978812,-0.123702586,33.795765,0.5319613,0.005819904,0.05046404,0.0
321,4.3367615,-31.988668,-0.11996498,10.000899,0.19550154,-1.9648775,-0.103530735,33.895775,0.9875832,0.0035811109,0.049449064,0.0
322,4.436348,-31.979485,-0.110089146,10.000936,0.17585276,-2.174615,-0.0816247,33.99578,1.0773247,0.0029224982,0.04417403,0.0
323,4.5359135,-31.970074,-0.0993159,10.000964,0.15410662,-2.3182924,-0.05852899,34.09579,1.3574454,0.0025674766,0.0458823,0.0
324,4.6354666,-31.960531,-0.085741445,10.00099,0.13092369,-2.3999665,-0.034939487,34.1958,1.7130214,0.0035567079,0.045955706,0.0
325,4.7350163,-31.950945,-0.068611234,10.001026,0.10692403,-2.4175258,-0.011427493,34.29581,1.6561618,0.0036560684,0.04574012,0.0
326,4.834571,-31.94141,-0.052049614,10.001062,0.08274876,-2.3669841,0.011463501,34.39582,1.5833993,0.0024491008,0.053921185,0.0
327,4.934138,-31.932001,-0.036215622,10.001087,0.059078928,-2.2581935,0.033074886,34.495834,1.495694,0.001961462,0.046221808,0.0
328,5.0337243,-31.922798,-0.02125868,10.001106,0.036496993,-2.1007051,0.05287629,34.595844,1.398125,0.0011972339,0.04645394,0.0
329,5.1333365,-31.913872,-0.0072774305,10.001119,0.0154899405,-1.9037362,0.070456184,34.695854,1.4064791,0.0011576344,0.045575395,0.0
330,5.2329783,-31.905287,0.00678736,10.00113,6.279638,-1.6759547,0.085513555,34.795864,1.3247352,0.004016071,0.04689278,0.0
331,5.332654,-31.897099,0.020034712,10.00117,6.2628784,-1.4217646,0.097875714,34.895878,1.1832597,0.0042203865,0.04667163,0.0
332,5.432365,-31.889349,0.031867307,10.001212,6.2486606,-1.1481639,0.10740053,34.995888,0.99739707,0.0056324964,0.04627472,0.0
333,5.5321116,-31.882067,0.04184128,10.001268,6.2371793,-0.8632227,0.11400743,35.0959,0.79570615,0.004901355,0.04582305,0.0
334,5.631893,-31.87527,0.04979834,10.001318,6.2285466,-0.5756472,0.11768941,35.195915,0.55771077,0.0049869306,0.044830777,0.0
335,5.7317076,-31.868969,0.05537545,10.001368,6.2227902,-0.2935736,0.11852203,35.295925,0.30345213,0.0056768837,0.045671217,0.0
336,5.8315525,-31.86316,0.05840997,10.001424,6.219855,-0.025337873,0.11664867,35.39594,0.036045723,0.005586321,0.045527473,0.0
337,5.9314246,-31.857828,0.058770426,10.00148,6.219601,0.22118251,0.11228407,35.495956,-0.22782683,0.006528132,0.04581591,0.0
338,6.0313206,-31.852959,0.056492157,10.001545,6.221813,0.43874454,0.10570659,35.585968,-0.4226066,0.007018509,0.04547012,0.0
339,6.131238,-31.848526,0.05226609,10.001616,6.2262006,0.6211346,0.09725304,35.685986,-0.6222072,0.0067912946,0.044910286,0.0
340,6.231173,-31.844501,0.046044018,10.001683,6.232412,0.7652015,0.087321825,35.786,-0.83749354,0.007646803,0.045071263,0.0
341,6.331123,-31.840845,0.037669085,10.00176,6.2400637,0.86823875,0.07632055,35.886017,-1.0579586,0.0054141586,0.048082292,0.0
342,6.4310856,-31.837526,0.027089499,10.001814,6.2487464,0.92746896,0.06465862,35.986034,-1.2575015,0.006284871,0.046237305,0.0
343,6.531058,-31.834503,0.0145144835,10.001877,6.258021,0.9405882,0.052750185,36.086052,-1.437411,0.0055301357,0.044339392,0.0
344,6.6310387,-31.831745,0.00014037384,10.001932,6.267427,0.9063396,0.041016065,36.186073,-1.5894085,0.0043493,0.046199735,0.0
345,6.731026,-31.82922,-0.01575371,10.001976,6.27649,0.8244653,0.029872483,36.28609,-1.704707,0.0032370547,0.045635767,0.0
346,6.831019,-31.8269,-0.032800782,10.002008,0.0015495708,0.6958365,0.019723553,36.386112,-1.7766776,0.0023021456,0.049938146,0.0
347,6.9310164,-31.824774,-0.050567556,10.002031,0.008507935,0.52259165,0.0109528955,36.48613,-1.815812,0.0028798142,0.05018404,0.0
348,7.031018,-31.822828,-0.068725675,10.00206,0.013733852,0.30820525,0.0039138924,36.58615,-1.8109479,0.0055540255,0.05109077,0.0
349,7.131023,-31.821062,-0.08683515,10.002115,0.016815905,0.056983504,-0.0010846542,36.686172,-1.751595,0.0044818153,0.051756967,0.0
350,7.2310314,-31.819489,-0.1043511,10.00216,0.01738574,-0.22576505,-0.0037822672,36.786194,-1.670895,0.004560964,0.04662291,0.0
351,7.3310437,-31.818129,-0.12106006,10.002206,0.015128089,-0.5334224,-0.003970681,36.886215,-1.5597754,0.005983966,0.045051694,0.0
352,7.43106,-31.817013,-0.1366578,10.002266,0.0097938655,-0.85932964,-0.0015128307,36.986237,-1.349058,0.008788582,0.04434128,0.0
353,7.531079,-31.816185,-0.15014839,10.002354,0.0012005686,-1.1965349,0.0036627161,37.08626,-1.0989451,-0.013623805,0.044783432,0.0
354,7.631101,-31.815697,-0.16113783,10.002217,6.2724204,-1.5362718,0.011576524,37.186283,-0.75713086,-0.23032826,0.044369258,0.0
355,7.7311234,-31.815617,-0.16870914,9.999914,6.2570577,-1.8744458,0.022151362,37.286304,-0.35417795,-0.19132152,0.046141014,0.0
356,7.831122,-31.816013,-0.17225093,9.998001,6.238313,-2.1928456,0.03534862,37.386303,0.085195586,-0.10038272,0.046050865,0.0
357,7.931097,-31.816967,-0.17139897,9.996997,6.216385,-2.4773645,0.05094156,37.486286,0.5214389,-0.25630704,0.045002665,0.0
358,8.0310545,-31.818552,-0.16618459,9.994434,6.1916113,-2.7261624,0.068557054,37.586254,0.81687486,-0.29315594,0.04524344,0.0
